job_id,title,company_name,location,department,salary_range,company_profile,description,requirements,benefits,telecommuting,has_company_logo,has_questions,employment_type,required_experience,required_education,industry,function,fraudulent,label,source,source_url,is_indian_market
india_scam_1968,Urgent Hiring - Hiring Analyst For KYC/AML,Trigger Education Services,Jaipur,Recruitment,"₹ 2,50,000 - 4,00,000 P.A.",Fast-track recruiting partner claiming India-wide urgent openings.,"Government and private sector hiring drive for Hiring Analyst For KYC/AML in Jaipur. No hard skills test is required. Shortlisted applicants should send bank details and a training fee to reserve their batch. Salary offer ranges around ₹ 2,50,000 - 4,00,000 P.A..","Interview confirmation depends on a refundable document verification charge. python, sql, excel",,0,0,0,Full-time,0 years,bachelor master,Data Science and Analytics,Data Analyst,1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_1969,Urgent Hiring - Python Developer,Confidential Placement Partner,Hyderabad,Programming & Design,Not Disclosed by Recruiter,Fast-track recruiting partner claiming India-wide urgent openings.,"Urgent hiring for Python Developer in Hyderabad. Selected applicants can start immediately after a short WhatsApp screening. Compensation is Not Disclosed by Recruiter. To confirm the interview slot, share Aadhaar, PAN, and a refundable registration fee over UPI today.","Share Aadhaar, PAN, and bank account details before onboarding. python, Django, Python Developer, AWS",,0,0,0,Full-time,3 - 6 Years,Any Graduate,IT-Software / Software Services,"IT Software - Application Programming , Maintenance",1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_1970,Urgent Hiring - Princ Eng Design Enablement,Confidential Placement Partner,Bengaluru,Engineering Design,Not Disclosed by Recruiter,Fast-track recruiting partner claiming India-wide urgent openings.,"Premium placement partner is onboarding candidates for Princ Eng Design Enablement across Bengaluru. The company guarantees fast joining, flexible work from home, and salary up to Not Disclosed by Recruiter. Candidates must pay the document verification charge before the final HR round.","Pay the registration fee by UPI to activate the joining workflow. Circuit designing, MATLAB, C, Project Engineer, AutoCAD, Adobe",,0,0,0,Full-time,2 - 7 yrs,Any Graduate,"Industrial Products, Heavy Machinery","Engineering Design , R&D",1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_1971,Urgent Hiring - RETAIL EXECUTIVE,Confidential Placement Partner,Bengaluru,Retail Sales,Not Disclosed by Recruiter,Fast-track recruiting partner claiming India-wide urgent openings.,Immediate openings for RETAIL EXECUTIVE. Interview rounds are handled only on Telegram for faster processing. The recruiter will share the offer letter once the security deposit is paid. Preferred location is Bengaluru and the expected package is Not Disclosed by Recruiter.,"WhatsApp and Telegram communication only; no official company email required. ESA, Strategy implementation, Networking, Executive management, Business strategy, Monitoring, Retail business",,0,0,0,Full-time,0 - 2 yrs,Any Graduate,"IT-Software, Software Services","Sales , Retail , Business Development",1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_1972,Urgent Hiring - General Manager Operations,Confidential Placement Partner,"Mumbai, Delhi",Corporate Sales,Not Disclosed by Recruiter,Fast-track recruiting partner claiming India-wide urgent openings.,"Government and private sector hiring drive for General Manager Operations in Mumbai, Delhi. No hard skills test is required. Shortlisted applicants should send bank details and a training fee to reserve their batch. Salary offer ranges around Not Disclosed by Recruiter.","Interview confirmation depends on a refundable document verification charge. Hospitality, Team management, Customer support, Monitoring, Guest relationship management, General Manager Operations, Backend operations, Customer satisfaction, Competitor analysis, Sales operations",,0,0,0,Full-time,10 - 12 yrs,Any Graduate,"Recruitment, Staffing","Sales , Retail , Business Development",1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_1973,Urgent Hiring - S&D Central PAR Sr. Analyst,Shell,Chennai,Recruitment,5-10 LPA,Fast-track recruiting partner claiming India-wide urgent openings.,"Urgent hiring for S&D Central PAR Sr. Analyst in Chennai. Selected applicants can start immediately after a short WhatsApp screening. Compensation is 5-10 LPA. To confirm the interview slot, share Aadhaar, PAN, and a refundable registration fee over UPI today.","Share Aadhaar, PAN, and bank account details before onboarding. python",,0,0,0,Full-time,3 - 5 years,bachelor master,Data Science and Analytics,Data Analyst,1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_1974,Urgent Hiring - Business Analyst / Data Analyst,DC Consultants,Pune,Recruitment,5-10 LPA,Fast-track recruiting partner claiming India-wide urgent openings.,"Premium placement partner is onboarding candidates for Business Analyst / Data Analyst across Pune. The company guarantees fast joining, flexible work from home, and salary up to 5-10 LPA. Candidates must pay the document verification charge before the final HR round.",Pay the registration fee by UPI to activate the joining workflow. python,,0,0,0,Full-time,3 - 5 years,bachelor master,Data Science and Analytics,Data Analyst,1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_1975,Urgent Hiring - Aspdot net dot net C# Developer,Confidential Placement Partner,Delhi,Programming & Design,Not Disclosed by Recruiter,Fast-track recruiting partner claiming India-wide urgent openings.,Immediate openings for Aspdot net dot net C# Developer. Interview rounds are handled only on Telegram for faster processing. The recruiter will share the offer letter once the security deposit is paid. Preferred location is Delhi and the expected package is Not Disclosed by Recruiter.,"WhatsApp and Telegram communication only; no official company email required. c#, server, development, ado.net, sharepoint, ajax, tools, javascript, sql server, jquery, sql, application development, xpath, application, web, xml, asp.net, .net, html, developer, xslt, c#.net, soap",,0,0,0,Full-time,2 - 7 yrs,Any Graduate,"IT-Software, Software Services","IT Software - Application Programming , Maintenance",1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_1976,Urgent Hiring - Data Science Consultant - Part Time,Intechhub Solutions,Hiring office located in Salem,Recruitment,3-6 LPA,Fast-track recruiting partner claiming India-wide urgent openings.,Government and private sector hiring drive for Data Science Consultant - Part Time in Hiring office located in Salem. No hard skills test is required. Shortlisted applicants should send bank details and a training fee to reserve their batch. Salary offer ranges around 3-6 LPA.,"Interview confirmation depends on a refundable document verification charge. python, r, sql, excel",,0,0,0,Full-time,5 - 10 years,bachelor,Data Science and Analytics,Data Scientist,1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_1977,Urgent Hiring - Manager / SM - Plot Sales ( Top Realty MNC @ Chennai) Female only,Confidential Placement Partner,Chennai,Retail Sales,"5,00,000 - 10,00,000 PA.",Fast-track recruiting partner claiming India-wide urgent openings.,"Urgent hiring for Manager / SM - Plot Sales ( Top Realty MNC @ Chennai) Female only in Chennai. Selected applicants can start immediately after a short WhatsApp screening. Compensation is 5,00,000 - 10,00,000 PA.. To confirm the interview slot, share Aadhaar, PAN, and a refundable registration fee over UPI today.","Share Aadhaar, PAN, and bank account details before onboarding. PROMOTION, client servicing, CUSTOMER SUPPORT, business development, TARGET ACHIEVEMENT, CUSTOMER ACQUISITION, sales",,0,0,0,Full-time,5 - 10 yrs,Any Graduate,"Real Estate, Property","Sales , Retail , Business Development",1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_1978,Urgent Hiring - Nagios Expert,Confidential Placement Partner,"Pune, Noida",Programming & Design,Not Disclosed by Recruiter,Fast-track recruiting partner claiming India-wide urgent openings.,"Premium placement partner is onboarding candidates for Nagios Expert across Pune, Noida. The company guarantees fast joining, flexible work from home, and salary up to Not Disclosed by Recruiter. Candidates must pay the document verification charge before the final HR round.",Pay the registration fee by UPI to activate the joining workflow. nagios,,0,0,0,Full-time,5 - 10 yrs,Any Graduate,"IT-Software, Software Services","IT Software - Application Programming , Maintenance",1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_1979,Urgent Hiring - Senior Executive HR,Confidential Placement Partner,Chennai,Senior Management,Not Disclosed by Recruiter,Fast-track recruiting partner claiming India-wide urgent openings.,Immediate openings for Senior Executive HR. Interview rounds are handled only on Telegram for faster processing. The recruiter will share the offer letter once the security deposit is paid. Preferred location is Chennai and the expected package is Not Disclosed by Recruiter.,"WhatsApp and Telegram communication only; no official company email required. HR Functions, Food Technology, Human Resource Management, Hiring, Senior HR, Core HR, Interviewing, Recruitment",,0,0,0,Full-time,5 - 5 yrs,Any Graduate,"FMCG, Foods, Beverage","HR , Recruitment , Administration , IR",1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_1980,Urgent Hiring - Consultant,Confidential Placement Partner,Bengaluru,Programming & Design,Not Disclosed by Recruiter,Fast-track recruiting partner claiming India-wide urgent openings.,Government and private sector hiring drive for Consultant in Bengaluru. No hard skills test is required. Shortlisted applicants should send bank details and a training fee to reserve their batch. Salary offer ranges around Not Disclosed by Recruiter.,"Interview confirmation depends on a refundable document verification charge. PeopleSoft, Payroll, XML, bca, oracle, btech, Performance management, technical, level, configuration, consulting, Deployment, mca, PeopleSoft hcm, Team management, Analytical, design, Succession planning, msc, email, Business process consulting, applications",,0,0,0,Full-time,5 - 10 yrs,Any Graduate,"IT-Software, Software Services","IT Software - ERP , CRM",1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_1981,Urgent Hiring - Client Data Analyst,Msci,Mumbai,Recruitment,5-10 LPA,Fast-track recruiting partner claiming India-wide urgent openings.,"Urgent hiring for Client Data Analyst in Mumbai. Selected applicants can start immediately after a short WhatsApp screening. Compensation is 5-10 LPA. To confirm the interview slot, share Aadhaar, PAN, and a refundable registration fee over UPI today.","Share Aadhaar, PAN, and bank account details before onboarding. python, sql, excel, git",,0,0,0,Full-time,1 - 2 years,bachelor master,Data Science and Analytics,Data Analyst,1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_1982,Urgent Hiring - Executive Accounts,Confidential Placement Partner,Mumbai,Accounts,Not Disclosed by Recruiter,Fast-track recruiting partner claiming India-wide urgent openings.,"Premium placement partner is onboarding candidates for Executive Accounts across Mumbai. The company guarantees fast joining, flexible work from home, and salary up to Not Disclosed by Recruiter. Candidates must pay the document verification charge before the final HR round.","Pay the registration fee by UPI to activate the joining workflow. Com, Service tax, Email, CV, Agency, ISO 9001, Accounting, Accounts Executive, Vendor, Business Executive",,0,0,0,Full-time,3 - 5 yrs,Any Graduate,"Shipping, Marine","Accounts , Finance , Tax , Company Secretary , Audit",1,1,synthetic_india_scam,local_rule_based_generation,True
